"","year","month","HourlySeaLevelPressure"
"119418","2008","01",101580
"119419","2008","01",101580
"119420","2008","01",100394.9
"119421","2008","01",101580
"119422","2008","01",101580
"119423","2008","01",101580
"119424","2008","01",101580
"119425","2008","01",100259.46
"119426","2008","01",101580
"119427","2008","01",100225.6
"119428","2008","01",100191.74
"119429","2008","01",100327.18
"119430","2008","01",101580
"119431","2008","01",101580
"119432","2008","01",101580
"119433","2008","01",101580
"119434","2008","01",100293.32
"119435","2008","01",101580
"119436","2008","01",100327.18
"119437","2008","01",101580
"119438","2008","01",101580
"119439","2008","01",101580
"119440","2008","01",101580
"119441","2008","01",100293.32
"119442","2008","01",101580
"119443","2008","01",101580
"119444","2008","01",101580
"119445","2008","01",101580
"119446","2008","01",101580
"119447","2008","01",101580
"119448","2008","01",101580
"119449","2008","01",100225.6
"119450","2008","01",101580
"119451","2008","01",101580
"119452","2008","01",100124.02
"119453","2008","01",101580
"119454","2008","01",101580
"119455","2008","01",101580
"119456","2008","01",101580
"119457","2008","01",101580
"119458","2008","01",100124.02
"119459","2008","01",101580
"119460","2008","01",101580
"119461","2008","01",101580
"119462","2008","01",101580
"119463","2008","01",100124.02
"119464","2008","01",101580
"119465","2008","01",100022.44
"119466","2008","01",101580
"119467","2008","01",101580
"119468","2008","01",101580
"119469","2008","01",101580
"119470","2008","01",101580
"119471","2008","01",101580
"119472","2008","01",100022.44
"119473","2008","01",101580
"119474","2008","01",101580
"119475","2008","01",101580
"119476","2008","01",100293.32
"119477","2008","01",101580
"119478","2008","01",101580
"119479","2008","01",101580
"119480","2008","01",100361.04
"119481","2008","01",101580
"119482","2008","01",101580
"119483","2008","01",101580
"119484","2008","01",101580
"119485","2008","01",101580
"119486","2008","01",100361.04
"119487","2008","01",101580
"119488","2008","01",101580
"119489","2008","01",101580
"119490","2008","01",101580
"119491","2008","01",101580
"119492","2008","01",101580
"119493","2008","01",100496.48
"119494","2008","01",101580
"119495","2008","01",101580
"119496","2008","01",101580
"119497","2008","01",101580
"119498","2008","01",100598.06
"119499","2008","01",101580
"119500","2008","01",101580
"119501","2008","01",101580
"119502","2008","01",100733.5
"119503","2008","01",100835.08
"119504","2008","01",100902.8
"119505","2008","01",101580
"119506","2008","01",101580
"119507","2008","01",101580
"119508","2008","01",101580
"119509","2008","01",100970.52
"119510","2008","01",101580
"119511","2008","01",101580
"119512","2008","01",100970.52
"119513","2008","01",101580
"119514","2008","01",100936.66
"119515","2008","01",100835.08
"119516","2008","01",101580
"119517","2008","01",101580
"119518","2008","01",101580
"119519","2008","01",100801.22
"119520","2008","01",101580
"119521","2008","01",101580
"119522","2008","01",101580
"119523","2008","01",101580
"119524","2008","01",101580
"119525","2008","01",101580
"119526","2008","01",100699.64
"119527","2008","01",100801.22
"119528","2008","01",100835.08
"119529","2008","01",100835.08
"119530","2008","01",100835.08
"119531","2008","01",100902.8
"119532","2008","01",100936.66
"119533","2008","01",101004.38
"119534","2008","01",100902.8
"119535","2008","01",101004.38
"119536","2008","01",101580
"119537","2008","01",101580
"119538","2008","01",100936.66
"119539","2008","01",101580
"119540","2008","01",100902.8
"119541","2008","01",100902.8
"119542","2008","01",100902.8
"119543","2008","01",101038.24
"119544","2008","01",101072.1
"119545","2008","01",101580
"119546","2008","01",101580
"119547","2008","01",101173.68
"119548","2008","01",101580
"119549","2008","01",101275.26
"119550","2008","01",101580
"119551","2008","01",101580
"119552","2008","01",101444.56
"119553","2008","01",101512.28
"119554","2008","01",101580
"119555","2008","01",101444.56
"119556","2008","01",101478.42
"119557","2008","01",101478.42
"119558","2008","01",101512.28
"119559","2008","01",101580
"119560","2008","01",101681.58
"119561","2008","01",101749.3
"119562","2008","01",101817.02
"119563","2008","01",101918.6
"119564","2008","01",101986.32
"119565","2008","01",102121.76
"119566","2008","01",102155.62
"119567","2008","01",102054.04
"119568","2008","01",101850.88
"119569","2008","01",101580
"119570","2008","01",101817.02
"119571","2008","01",101647.72
"119572","2008","01",101647.72
"119573","2008","01",101546.14
"119574","2008","01",101546.14
"119575","2008","01",101478.42
"119576","2008","01",101580
"119577","2008","01",101512.28
"119578","2008","01",101580
"119579","2008","01",101580
"119580","2008","01",101580
"119581","2008","01",101681.58
"119582","2008","01",101580
"119583","2008","01",101580
"119584","2008","01",101580
"119585","2008","01",101817.02
"119586","2008","01",101580
"119587","2008","01",101580
"119588","2008","01",101580
"119589","2008","01",101681.58
"119590","2008","01",101580
"119591","2008","01",101580
"119592","2008","01",101580
"119593","2008","01",101580
"119594","2008","01",101783.16
"119595","2008","01",101580
"119596","2008","01",101478.42
"119597","2008","01",101580
"119598","2008","01",101580
"119599","2008","01",101580
"119600","2008","01",101580
"119601","2008","01",101342.98
"119602","2008","01",101580
"119603","2008","01",101580
"119604","2008","01",101275.26
"119605","2008","01",101580
"119606","2008","01",101580
"119607","2008","01",101580
"119608","2008","01",101580
"119609","2008","01",101580
"119610","2008","01",101580
"119611","2008","01",101275.26
"119612","2008","01",101241.4
"119613","2008","01",101342.98
"119614","2008","01",101580
"119615","2008","01",101580
"119616","2008","01",101580
"119617","2008","01",101342.98
"119618","2008","01",101580
"119619","2008","01",101580
"119620","2008","01",101580
"119621","2008","01",101580
"119622","2008","01",101580
"119623","2008","01",101410.7
"119624","2008","01",101580
"119625","2008","01",101580
"119626","2008","01",101580
"119627","2008","01",101580
"119628","2008","01",101580
"119629","2008","01",101546.14
"119630","2008","01",101580
"119631","2008","01",101681.58
"119632","2008","01",101783.16
"119633","2008","01",101580
"119634","2008","01",101580
"119635","2008","01",101817.02
"119636","2008","01",101580
"119637","2008","01",101850.88
"119638","2008","01",101884.74
"119639","2008","01",101952.46
"119640","2008","01",101986.32
"119641","2008","01",102054.04
"119642","2008","01",102121.76
"119643","2008","01",102155.62
"119644","2008","01",102223.34
"119645","2008","01",102291.06
"119646","2008","01",102324.92
"119647","2008","01",102324.92
"119648","2008","01",102257.2
"119649","2008","01",102155.62
"119650","2008","01",102121.76
"119651","2008","01",102189.48
"119652","2008","01",102291.06
"119653","2008","01",102392.64
"119654","2008","01",102392.64
"119655","2008","01",102460.36
"119656","2008","01",101580
"119657","2008","01",101580
"119658","2008","01",102392.64
"119659","2008","01",102392.64
"119660","2008","01",102291.06
"119661","2008","01",102223.34
"119662","2008","01",102155.62
"119663","2008","01",101580
"119664","2008","01",102155.62
"119665","2008","01",101580
"119666","2008","01",101580
"119667","2008","01",102087.9
"119668","2008","01",102155.62
"119669","2008","01",101580
"119670","2008","01",101580
"119671","2008","01",102155.62
"119672","2008","01",101580
"119673","2008","01",101580
"119674","2008","01",102121.76
"119675","2008","01",102121.76
"119676","2008","01",102189.48
"119677","2008","01",102223.34
"119678","2008","01",102189.48
"119679","2008","01",102257.2
"119680","2008","01",102223.34
"119681","2008","01",102155.62
"119682","2008","01",101580
"119683","2008","01",102087.9
"119684","2008","01",101580
"119685","2008","01",102054.04
"119686","2008","01",101952.46
"119687","2008","01",101952.46
"119688","2008","01",101918.6
"119689","2008","01",101952.46
"119690","2008","01",101952.46
"119691","2008","01",102020.18
"119692","2008","01",102054.04
"119693","2008","01",102054.04
"119694","2008","01",102121.76
"119695","2008","01",102155.62
"119696","2008","01",101580
"119697","2008","01",102121.76
"119698","2008","01",102155.62
"119699","2008","01",102155.62
"119700","2008","01",102155.62
"119701","2008","01",102223.34
"119702","2008","01",102257.2
"119703","2008","01",102291.06
"119704","2008","01",102291.06
"119705","2008","01",102324.92
"119706","2008","01",102291.06
"119707","2008","01",102223.34
"119708","2008","01",102087.9
"119709","2008","01",102155.62
"119710","2008","01",102121.76
"119711","2008","01",102121.76
"119712","2008","01",102223.34
"119713","2008","01",102324.92
"119714","2008","01",102392.64
"119715","2008","01",102494.22
"119716","2008","01",102494.22
"119717","2008","01",102426.5
"119718","2008","01",102324.92
"119719","2008","01",102223.34
"119720","2008","01",102223.34
"119721","2008","01",101580
"119722","2008","01",102257.2
"119723","2008","01",102257.2
"119724","2008","01",102257.2
"119725","2008","01",102257.2
"119726","2008","01",102324.92
"119727","2008","01",102324.92
"119728","2008","01",101580
"119729","2008","01",101580
"119730","2008","01",101580
"119731","2008","01",102494.22
"119732","2008","01",101580
"119733","2008","01",101580
"119734","2008","01",101580
"119735","2008","01",102561.94
"119736","2008","01",101580
"119737","2008","01",101580
"119738","2008","01",101580
"119739","2008","01",102528.08
"119740","2008","01",102528.08
"119741","2008","01",102595.8
"119742","2008","01",102426.5
"119743","2008","01",102392.64
"119744","2008","01",102392.64
"119745","2008","01",102426.5
"119746","2008","01",102494.22
"119747","2008","01",102595.8
"119748","2008","01",102561.94
"119749","2008","01",102765.1
"119750","2008","01",102832.82
"119751","2008","01",102832.82
"119752","2008","01",102765.1
"119753","2008","01",102832.82
"119754","2008","01",102798.96
"119755","2008","01",101580
"119756","2008","01",102832.82
"119757","2008","01",102866.68
"119758","2008","01",102934.4
"119759","2008","01",103035.98
"119760","2008","01",103103.7
"119761","2008","01",103171.42
"119762","2008","01",103273
"119763","2008","01",103340.72
"119764","2008","01",101580
"119765","2008","01",101580
"119766","2008","01",101580
"119767","2008","01",103273
"119768","2008","01",101580
"119769","2008","01",101580
"119770","2008","01",101580
"119771","2008","01",101580
"119772","2008","01",101580
"119773","2008","01",101580
"119774","2008","01",101580
"119775","2008","01",103205.28
"119776","2008","01",101580
"119777","2008","01",101580
"119778","2008","01",101580
"119779","2008","01",103069.84
"119780","2008","01",102900.54
"119781","2008","01",102934.4
"119782","2008","01",102832.82
"119783","2008","01",102900.54
"119784","2008","01",102968.26
"119785","2008","01",103137.56
"119786","2008","01",103340.72
"119787","2008","01",103442.3
"119788","2008","01",103510.02
"119789","2008","01",103476.16
"119790","2008","01",103340.72
"119791","2008","01",103239.14
"119792","2008","01",103069.84
"119793","2008","01",101580
"119794","2008","01",103103.7
"119795","2008","01",103035.98
"119796","2008","01",103069.84
"119797","2008","01",103103.7
"119798","2008","01",103239.14
"119799","2008","01",103306.86
"119800","2008","01",103442.3
"119801","2008","01",103442.3
"119802","2008","01",103543.88
"119803","2008","01",103408.44
"119804","2008","01",103273
"119805","2008","01",102968.26
"119806","2008","01",102934.4
"119807","2008","01",102934.4
"119808","2008","01",102934.4
"119809","2008","01",103035.98
"119810","2008","01",103137.56
"119811","2008","01",103171.42
"119812","2008","01",103137.56
"119813","2008","01",103239.14
"119814","2008","01",103002.12
"119815","2008","01",102934.4
"119816","2008","01",102798.96
"119817","2008","01",102731.24
"119818","2008","01",101580
"119819","2008","01",102595.8
"119820","2008","01",102595.8
"119821","2008","01",102528.08
"119822","2008","01",102595.8
"119823","2008","01",102561.94
"119824","2008","01",102629.66
"119825","2008","01",102595.8
"119826","2008","01",102697.38
"119827","2008","01",102494.22
"119828","2008","01",102494.22
"119829","2008","01",102324.92
"119830","2008","01",101580
"119831","2008","01",101580
"119832","2008","01",102189.48
"119833","2008","01",102054.04
"119834","2008","01",101986.32
"119835","2008","01",101952.46
"119836","2008","01",102054.04
"119837","2008","01",102223.34
"119838","2008","01",102426.5
"119839","2008","01",102426.5
"119840","2008","01",102392.64
"119841","2008","01",102426.5
"119842","2008","01",102324.92
"119843","2008","01",102291.06
"119844","2008","01",102223.34
"119845","2008","01",101580
"119846","2008","01",102223.34
"119847","2008","01",101580
"119848","2008","01",102291.06
"119849","2008","01",102291.06
"119850","2008","01",101580
"119851","2008","01",102257.2
"119852","2008","01",101580
"119853","2008","01",101580
"119854","2008","01",102358.78
"119855","2008","01",102392.64
"119856","2008","01",101580
"119857","2008","01",102460.36
"119858","2008","01",102494.22
"119859","2008","01",102460.36
"119860","2008","01",102460.36
"119861","2008","01",102494.22
"119862","2008","01",102460.36
"119863","2008","01",102358.78
"119864","2008","01",102358.78
"119865","2008","01",102392.64
"119866","2008","01",102494.22
"119867","2008","01",102731.24
"119868","2008","01",102731.24
"119869","2008","01",102798.96
"119870","2008","01",102731.24
"119871","2008","01",102731.24
"119872","2008","01",102697.38
"119873","2008","01",102765.1
"119874","2008","01",102832.82
"119875","2008","01",101580
"119876","2008","01",102765.1
"119877","2008","01",102697.38
"119878","2008","01",102731.24
"119879","2008","01",102832.82
"119880","2008","01",102934.4
"119881","2008","01",103002.12
"119882","2008","01",103035.98
"119883","2008","01",103069.84
"119884","2008","01",101580
"119885","2008","01",101580
"119886","2008","01",103002.12
"119887","2008","01",101580
"119888","2008","01",101580
"119889","2008","01",102934.4
"119890","2008","01",102663.52
"119891","2008","01",102663.52
"119892","2008","01",102494.22
"119893","2008","01",102494.22
"119894","2008","01",102494.22
"119895","2008","01",102494.22
"119896","2008","01",102595.8
"119897","2008","01",102765.1
"119898","2008","01",102832.82
"119899","2008","01",102832.82
"119900","2008","01",102765.1
"119901","2008","01",102663.52
"119902","2008","01",102494.22
"119903","2008","01",102494.22
"119904","2008","01",101580
"119905","2008","01",102494.22
"119906","2008","01",102426.5
"119907","2008","01",102494.22
"119908","2008","01",102528.08
"119909","2008","01",102528.08
"119910","2008","01",102663.52
"119911","2008","01",102798.96
"119912","2008","01",102798.96
"119913","2008","01",101580
"119914","2008","01",102900.54
"119915","2008","01",101580
"119916","2008","01",101580
"119917","2008","01",101580
"119918","2008","01",102832.82
"119919","2008","01",102663.52
"119920","2008","01",102528.08
"119921","2008","01",102460.36
"119922","2008","01",102392.64
"119923","2008","01",102460.36
"119924","2008","01",102595.8
"119925","2008","01",102731.24
"119926","2008","01",102900.54
"119927","2008","01",103002.12
"119928","2008","01",103137.56
"119929","2008","01",103137.56
"119930","2008","01",103035.98
"119931","2008","01",102934.4
"119932","2008","01",102934.4
"119933","2008","01",101580
"119934","2008","01",102900.54
"119935","2008","01",102934.4
"119936","2008","01",102900.54
"119937","2008","01",102968.26
"119938","2008","01",103002.12
"119939","2008","01",103103.7
"119940","2008","01",103205.28
"119941","2008","01",103205.28
"119942","2008","01",103273
"119943","2008","01",103205.28
"119944","2008","01",103002.12
"119945","2008","01",102832.82
"119946","2008","01",102595.8
"119947","2008","01",102494.22
"119948","2008","01",102324.92
"119949","2008","01",102291.06
"119950","2008","01",102257.2
"119951","2008","01",102291.06
"119952","2008","01",102257.2
"119953","2008","01",102291.06
"119954","2008","01",102189.48
"119955","2008","01",102121.76
"119956","2008","01",101918.6
"119957","2008","01",101715.44
"119958","2008","01",101580
"119959","2008","01",101580
"119960","2008","01",101444.56
"119961","2008","01",101342.98
"119962","2008","01",101241.4
"119963","2008","01",101105.96
"119964","2008","01",101038.24
"119965","2008","01",101038.24
"119966","2008","01",100936.66
"119967","2008","01",100801.22
"119968","2008","01",100767.36
"119969","2008","01",100733.5
"119970","2008","01",100733.5
"119971","2008","01",100564.2
"119972","2008","01",100462.62
"119973","2008","01",100462.62
"119974","2008","01",100462.62
"119975","2008","01",101580
"119976","2008","01",101580
"119977","2008","01",100530.34
"119978","2008","01",101580
"119979","2008","01",101580
"119980","2008","01",101580
"119981","2008","01",101580
"119982","2008","01",100564.2
"119983","2008","01",101580
"119984","2008","01",101580
"119985","2008","01",101580
"119986","2008","01",101580
"119987","2008","01",101580
"119988","2008","01",100598.06
"119989","2008","01",100665.78
"119990","2008","01",101580
"119991","2008","01",100631.92
"119992","2008","01",100631.92
"119993","2008","01",101580
"119994","2008","01",100631.92
"119995","2008","01",101580
"119996","2008","01",100631.92
"119997","2008","01",101580
"119998","2008","01",100631.92
"119999","2008","01",101580
"120000","2008","01",101580
"120001","2008","01",100631.92
"120002","2008","01",101580
"120003","2008","01",100733.5
"120004","2008","01",100733.5
"120005","2008","01",101580
"120006","2008","01",101580
"120007","2008","01",101580
"120008","2008","01",100801.22
"120009","2008","01",101580
"120010","2008","01",101580
"120011","2008","01",101580
"120012","2008","01",101580
"120013","2008","01",101580
"120014","2008","01",101580
"120015","2008","01",101580
"120016","2008","01",101580
"120017","2008","01",101580
"120018","2008","01",100801.22
"120019","2008","01",101580
"120020","2008","01",101580
"120021","2008","01",101580
"120022","2008","01",100835.08
"120023","2008","01",101580
"120024","2008","01",101580
"120025","2008","01",100936.66
"120026","2008","01",101580
"120027","2008","01",101580
"120028","2008","01",101580
"120029","2008","01",101580
"120030","2008","01",101580
"120031","2008","01",101580
"120032","2008","01",100970.52
"120033","2008","01",101580
"120034","2008","01",101580
"120035","2008","01",101580
"120036","2008","01",101580
"120037","2008","01",101580
"120038","2008","01",101004.38
"120039","2008","01",101580
"120040","2008","01",101580
"120041","2008","01",101580
"120042","2008","01",101105.96
"120043","2008","01",101580
"120044","2008","01",101580
"120045","2008","01",101580
"120046","2008","01",101580
"120047","2008","01",101580
"120048","2008","01",101580
"120049","2008","01",101580
"120050","2008","01",101105.96
"120051","2008","01",101580
"120052","2008","01",101580
"120053","2008","01",101580
"120054","2008","01",101580
"120055","2008","01",101072.1
"120056","2008","01",101580
"120057","2008","01",101580
"120058","2008","01",101580
"120059","2008","01",101580
"120060","2008","01",101139.82
"120061","2008","01",101580
"120062","2008","01",101580
"120063","2008","01",101580
"120064","2008","01",101072.1
"120065","2008","01",101139.82
"120066","2008","01",101173.68
"120067","2008","01",101241.4
"120068","2008","01",101342.98
"120069","2008","01",101478.42
"120070","2008","01",101580
"120071","2008","01",101681.58
"120072","2008","01",101580
"120073","2008","01",101749.3
"120074","2008","01",101580
"120075","2008","01",101580
"120076","2008","01",101580
"120077","2008","01",101580
"120078","2008","01",101715.44
"120079","2008","01",101580
"120080","2008","01",101580
"120081","2008","01",101715.44
"120082","2008","01",101580
"120083","2008","01",101580
"120084","2008","01",101783.16
"120085","2008","01",101580
"120086","2008","01",101580
"120087","2008","01",101613.86
"120088","2008","01",101580
"120089","2008","01",101647.72
"120090","2008","01",101580
"120091","2008","01",101647.72
"120092","2008","01",101580
"120093","2008","01",101580
"120094","2008","01",101715.44
"120095","2008","01",101783.16
"120096","2008","01",101918.6
"120097","2008","01",101986.32
"120098","2008","01",101986.32
"120099","2008","01",101986.32
"120100","2008","01",101952.46
"120101","2008","01",101817.02
"120102","2008","01",101783.16
"120103","2008","01",101546.14
"120104","2008","01",101647.72
"120105","2008","01",101681.58
"120106","2008","01",101681.58
"120107","2008","01",101749.3
"120108","2008","01",101580
"120109","2008","01",101580
"120110","2008","01",101580
"120111","2008","01",101580
"120112","2008","01",101850.88
"120113","2008","01",101580
"120114","2008","01",101580
"120115","2008","01",101580
"120116","2008","01",101580
"120117","2008","01",101884.74
"120118","2008","01",101580
"120119","2008","01",101580
"120120","2008","01",101783.16
"120121","2008","01",101580
"120122","2008","01",101580
"120123","2008","01",101580
"120124","2008","01",101580
"120125","2008","01",101580
"120126","2008","01",101580
"120127","2008","01",101783.16
"120128","2008","01",101580
"120129","2008","01",101580
"120130","2008","01",101580
"120131","2008","01",101580
"120132","2008","01",101580
"120133","2008","01",101783.16
"120134","2008","01",101715.44
"120135","2008","01",101580
"120136","2008","01",101715.44
"120137","2008","01",101647.72
"120138","2008","01",101613.86
"120139","2008","01",101681.58
"120140","2008","01",101580
"120141","2008","01",101580
"120142","2008","01",101681.58
"120143","2008","01",101580
"120144","2008","01",101580
"120145","2008","01",101580
"120146","2008","01",101580
"120147","2008","01",101580
"120148","2008","01",101580
"120149","2008","01",101681.58
"120150","2008","01",101749.3
"120151","2008","01",101580
"120152","2008","01",101715.44
"120153","2008","01",101580
"120154","2008","01",101580
"120155","2008","01",101715.44
"120156","2008","01",101580
"120157","2008","01",101580
"120158","2008","01",101580
"120159","2008","01",101580
"120160","2008","01",101715.44
"120161","2008","01",101580
"120162","2008","01",101580
"120163","2008","01",101580
"120164","2008","01",101580
"120165","2008","01",101647.72
"120166","2008","01",101580
"120167","2008","01",101580
"120168","2008","01",101580
"120169","2008","01",101478.42
"120170","2008","01",101580
"120171","2008","01",101580
"120172","2008","01",101309.12
"120173","2008","01",101580
"120174","2008","01",101207.54
"120175","2008","01",101105.96
"120176","2008","01",101105.96
"120177","2008","01",101072.1
"120178","2008","01",101580
"120179","2008","01",101072.1
"120180","2008","01",101580
"120181","2008","01",101580
"120182","2008","01",101072.1
"120183","2008","01",101580
"120184","2008","01",101580
"120185","2008","01",101580
"120186","2008","01",101580
"120187","2008","01",101580
"120188","2008","01",101004.38
"120189","2008","01",101580
"120190","2008","01",101580
"120191","2008","01",101580
"120192","2008","01",100835.08
"120193","2008","01",100767.36
"120194","2008","01",101580
"120195","2008","01",101580
"120196","2008","01",101580
"120197","2008","01",100631.92
"120198","2008","01",100564.2
"120199","2008","01",101580
"120200","2008","01",100530.34
"120201","2008","01",101580
"120202","2008","01",101580
"120203","2008","01",100530.34
"120204","2008","01",101580
"120205","2008","01",101580
"120206","2008","01",100530.34
"120207","2008","01",100530.34
"120208","2008","01",100462.62
"120209","2008","01",100462.62
"120210","2008","01",100530.34
"120211","2008","01",100530.34
"120212","2008","01",101580
"120213","2008","01",101580
"120214","2008","01",100564.2
"120215","2008","01",100564.2
"120216","2008","01",100530.34
"120217","2008","01",100462.62
"120218","2008","01",100394.9
"120219","2008","01",100327.18
"120220","2008","01",100394.9
"120221","2008","01",100394.9
"120222","2008","01",101580
"120223","2008","01",101580
"120224","2008","01",101580
"120225","2008","01",101580
"120226","2008","01",100394.9
"120227","2008","01",101580
"120228","2008","01",100428.76
"120229","2008","01",100462.62
"120230","2008","01",101580
"120231","2008","01",101580
"120232","2008","01",100496.48
"120233","2008","01",101580
"120234","2008","01",100530.34
"120235","2008","01",101580
"120236","2008","01",101580
"120237","2008","01",101580
"120238","2008","01",101580
"120239","2008","01",101580
"120240","2008","01",100564.2
"120241","2008","01",101580
"120242","2008","01",101580
"120243","2008","01",101580
"120244","2008","01",101580
"120245","2008","01",101580
"120246","2008","01",100631.92
"120247","2008","01",101580
"120248","2008","01",101580
"120249","2008","01",101580
"120250","2008","01",100699.64
"120251","2008","01",101580
"120252","2008","01",100767.36
"120253","2008","01",100868.94
"120254","2008","01",100936.66
"120255","2008","01",100970.52
"120256","2008","01",101038.24
"120257","2008","01",101173.68
"120258","2008","01",101275.26
"120259","2008","01",101342.98
"120260","2008","01",101342.98
"120261","2008","01",101342.98
"120262","2008","01",101342.98
"120263","2008","01",101309.12
"120264","2008","01",101309.12
"120265","2008","01",101580
"120266","2008","01",101309.12
"120267","2008","01",101342.98
"120268","2008","01",101376.84
"120269","2008","01",101512.28
"120270","2008","01",101613.86
"120271","2008","01",101681.58
"120272","2008","01",101613.86
"120273","2008","01",101512.28
"120274","2008","01",101580
"120275","2008","01",101613.86
"120276","2008","01",101681.58
"120277","2008","01",101580
"120278","2008","01",101681.58
"120279","2008","01",101715.44
"120280","2008","01",101580
"120281","2008","01",101613.86
"120282","2008","01",101681.58
"120283","2008","01",101715.44
"120284","2008","01",101783.16
"120285","2008","01",101783.16
"120286","2008","01",101715.44
"120287","2008","01",101613.86
"120288","2008","01",101580
"120289","2008","01",101613.86
"120290","2008","01",101512.28
"120291","2008","01",101512.28
"120292","2008","01",101376.84
"120293","2008","01",101376.84
"120294","2008","01",101444.56
"120295","2008","01",101613.86
"120296","2008","01",101546.14
"120297","2008","01",101478.42
"120298","2008","01",101241.4
"120299","2008","01",101038.24
"120300","2008","01",100902.8
"120301","2008","01",100699.64
"120302","2008","01",101580
"120303","2008","01",100530.34
"120304","2008","01",101580
"120305","2008","01",101580
"120306","2008","01",100496.48
"120307","2008","01",101580
"120308","2008","01",101580
"120309","2008","01",101580
"120310","2008","01",101580
"120311","2008","01",101580
"120312","2008","01",101580
"120313","2008","01",100394.9
"120314","2008","01",101580
"120315","2008","01",101580
"120316","2008","01",101580
"120317","2008","01",100225.6
"120318","2008","01",101580
"120319","2008","01",101580
"120320","2008","01",101580
"120321","2008","01",101580
"120322","2008","01",101580
"120323","2008","01",101580
"120324","2008","01",101580
"120325","2008","01",100293.32
"120326","2008","01",101580
"120327","2008","01",101580
"120328","2008","01",100394.9
"120329","2008","01",101580
"120330","2008","01",100394.9
"120331","2008","01",100428.76
"120332","2008","01",101580
"120333","2008","01",101580
"120334","2008","01",101580
"120335","2008","01",101580
"120336","2008","01",101580
"120337","2008","01",100361.04
"120338","2008","01",100327.18
"120339","2008","01",101580
"120340","2008","01",101580
"120341","2008","01",101580
"120342","2008","01",101580
"120343","2008","01",101580
"120344","2008","01",100191.74
"120345","2008","01",101580
"120346","2008","01",101580
"120347","2008","01",101580
"120348","2008","01",99954.72
"120349","2008","01",101580
"120350","2008","01",101580
"120351","2008","01",101580
"120352","2008","01",101580
"120353","2008","01",101580
"120354","2008","01",101580
"120355","2008","01",99785.42
"120356","2008","01",101580
"120357","2008","01",101580
"120358","2008","01",101580
"120359","2008","01",99819.28
"120360","2008","01",101580
"120361","2008","01",101580
"120362","2008","01",100868.94
"120363","2008","01",101580
"120364","2008","01",101580
"120365","2008","01",101580
"120366","2008","01",101580
"120367","2008","01",101580
"120368","2008","01",101004.38
"120369","2008","01",101580
"120370","2008","01",101580
"120371","2008","01",101580
"120372","2008","01",101580
"120373","2008","01",101580
"120374","2008","01",101072.1
"120375","2008","01",101580
"120376","2008","01",101580
"120377","2008","01",101580
"120378","2008","01",101580
"120379","2008","01",101580
"120380","2008","01",101105.96
"120381","2008","01",101580
"120382","2008","01",101241.4
"120383","2008","01",101580
"120384","2008","01",101580
"120385","2008","01",101342.98
"120386","2008","01",101478.42
"120387","2008","01",101715.44
"120388","2008","01",101580
"120389","2008","01",101580
"120390","2008","01",101884.74
"120391","2008","01",101952.46
"120392","2008","01",102054.04
"120393","2008","01",101580
"120394","2008","01",101580
"120395","2008","01",101580
"120396","2008","01",101580
"120397","2008","01",101580
"120398","2008","01",101580
"120399","2008","01",102087.9
"120400","2008","01",102460.36
"120401","2008","01",102528.08
"120402","2008","01",101580
"120403","2008","01",102392.64
"120404","2008","01",102358.78
"120405","2008","01",102324.92
"120406","2008","01",102324.92
"120407","2008","01",102291.06
"120408","2008","01",102087.9
"120409","2008","01",102087.9
"120410","2008","01",101580
"120411","2008","01",102189.48
"120412","2008","01",101580
"120413","2008","01",101580
"120414","2008","01",102291.06
"120415","2008","01",101580
"120416","2008","01",102257.2
"120417","2008","01",101580
"120418","2008","01",101580
"120419","2008","01",101580
"120420","2008","01",101580
"120421","2008","01",101580
"120422","2008","01",102223.34
"120423","2008","01",101580
"120424","2008","01",102291.06
"120425","2008","01",101580
"120426","2008","01",102121.76
"120427","2008","01",101884.74
"120428","2008","01",101580
"120429","2008","01",101580
"120430","2008","01",101580
"120431","2008","01",101580
"120432","2008","01",101783.16
"120433","2008","01",101580
"120434","2008","01",101580
"120435","2008","01",101681.58
"120436","2008","01",101580
"120437","2008","01",101580
"120438","2008","01",101580
"120439","2008","01",101512.28
"120440","2008","01",101580
"120441","2008","01",101580
"120442","2008","01",101275.26
"120443","2008","01",101580
"120444","2008","01",101580
"120445","2008","01",101580
"120446","2008","01",101580
"120447","2008","01",101309.12
"120448","2008","01",101580
"120449","2008","01",101580
"120450","2008","01",101580
"120451","2008","01",101376.84
"120452","2008","01",101580
"120453","2008","01",101580
"120454","2008","01",101580
"120455","2008","01",101580
"120456","2008","01",101580
"120457","2008","01",101444.56
"120458","2008","01",101580
"120459","2008","01",101580
"120460","2008","01",101580
"120461","2008","01",101580
"120462","2008","01",101580
"120463","2008","01",101580
"120464","2008","01",101580
"120465","2008","01",101580
"120466","2008","01",101580
"120467","2008","01",101580
"120468","2008","01",101580
"120469","2008","01",101580
"120470","2008","01",101647.72
"120471","2008","01",101580
"120472","2008","01",101580
"120473","2008","01",101580
"120474","2008","01",101580
"120475","2008","01",101580
"120476","2008","01",101580
"120477","2008","01",101580
"120478","2008","01",101715.44
"120479","2008","01",101580
"120480","2008","01",101580
"120481","2008","01",101580
"120482","2008","01",101580
"120483","2008","01",101580
"120484","2008","01",101647.72
"120485","2008","01",101580
"120486","2008","01",101580
"120487","2008","01",101580
"120488","2008","01",101580
