DATE,HourlySeaLevelPressure
2016-10-15T15:02:00,
2016-10-15T15:53:00,29.72
2016-10-15T16:23:00,
2016-10-15T16:41:00,
2016-10-15T16:51:00,
2016-10-15T16:53:00,29.71
2016-10-15T17:05:00,
2016-10-15T17:17:00,
2016-10-15T17:29:00,
2016-10-15T17:49:00,
2016-10-15T17:51:00,
2016-10-15T17:53:00,29.67
2016-10-15T18:00:00,
2016-10-15T18:14:00,
2016-10-15T18:29:00,
2016-10-15T18:53:00,29.69
2016-10-15T19:13:00,
2016-10-15T19:31:00,
2016-10-15T19:53:00,29.74
2016-10-15T20:04:00,
2016-10-15T20:49:00,
2016-10-15T20:53:00,29.75
2016-10-15T21:23:00,
2016-10-15T21:34:00,
2016-10-15T21:53:00,29.74
2016-10-15T22:53:00,29.74
2016-10-15T23:03:00,
2016-10-15T23:16:00,
2016-10-15T23:53:00,29.76
2016-10-15T23:59:00,
2016-10-16T00:34:00,
2016-10-16T00:41:00,
2016-10-16T00:53:00,29.76
2016-10-16T00:55:00,
2016-10-16T01:06:00,
2016-10-16T01:53:00,29.77
2016-10-16T02:06:00,
2016-10-16T02:19:00,
2016-10-16T02:53:00,29.77
2016-10-16T03:45:00,
2016-10-16T03:51:00,
2016-10-16T03:53:00,29.75
2016-10-16T04:53:00,29.76
2016-10-16T05:21:00,
2016-10-16T05:33:00,
2016-10-16T05:53:00,29.77
2016-10-16T06:53:00,29.79
2016-10-16T07:08:00,
2016-10-16T07:18:00,
2016-10-16T07:33:00,
2016-10-16T07:53:00,29.79
2016-10-16T08:22:00,
2016-10-16T08:29:00,
2016-10-16T08:53:00,29.77
2016-10-16T09:15:00,
2016-10-16T09:25:00,
2016-10-16T09:33:00,
2016-10-16T09:53:00,29.71
2016-10-16T10:03:00,
2016-10-16T10:44:00,
2016-10-16T10:51:00,
2016-10-16T10:53:00,29.69
2016-10-16T11:05:00,
2016-10-16T11:16:00,
2016-10-16T11:27:00,
2016-10-16T11:44:00,
2016-10-16T11:53:00,29.67
2016-10-16T12:16:00,
2016-10-16T12:24:00,
2016-10-16T12:53:00,29.62
2016-10-16T13:04:00,
2016-10-16T13:13:00,
2016-10-16T13:18:00,
2016-10-16T13:53:00,29.57
2016-10-16T14:20:00,
2016-10-16T14:25:00,
2016-10-16T14:48:00,
2016-10-16T14:53:00,29.57
2016-10-16T14:56:00,
2016-10-16T15:04:00,
2016-10-16T15:09:00,
2016-10-16T15:35:00,
2016-10-16T15:38:00,
2016-10-16T15:46:00,
2016-10-16T15:51:00,
2016-10-16T15:53:00,29.55
2016-10-16T16:13:00,
2016-10-16T16:35:00,
2016-10-16T16:51:00,
2016-10-16T16:53:00,29.57
2016-10-16T17:01:00,
2016-10-16T17:14:00,
2016-10-16T17:21:00,
2016-10-16T17:36:00,
2016-10-16T17:53:00,29.59
2016-10-16T18:19:00,
2016-10-16T18:48:00,
2016-10-16T18:51:00,
2016-10-16T18:53:00,29.62
2016-10-16T19:51:00,
2016-10-16T19:53:00,29.62
2016-10-16T20:10:00,
2016-10-16T20:53:00,29.65
2016-10-16T21:53:00,29.67
2016-10-16T22:07:00,
2016-10-16T22:21:00,
2016-10-16T22:53:00,29.7
2016-10-16T23:16:00,
2016-10-16T23:39:00,
2016-10-16T23:51:00,
2016-10-16T23:53:00,29.72
2016-10-16T23:59:00,
2016-10-17T00:01:00,
2016-10-17T00:12:00,
2016-10-17T00:20:00,
2016-10-17T00:32:00,
2016-10-17T00:48:00,
2016-10-17T00:53:00,29.75
2016-10-17T01:48:00,
2016-10-17T01:53:00,29.78
2016-10-17T02:20:00,
2016-10-17T02:22:00,
2016-10-17T02:31:00,
2016-10-17T02:39:00,
2016-10-17T02:53:00,29.81
2016-10-17T03:01:00,
2016-10-17T03:20:00,
2016-10-17T03:29:00,
2016-10-17T03:37:00,
2016-10-17T03:48:00,
2016-10-17T03:53:00,29.85
2016-10-17T04:07:00,
2016-10-17T04:14:00,
2016-10-17T04:22:00,
2016-10-17T04:33:00,
2016-10-17T04:53:00,29.89
2016-10-17T05:07:00,
2016-10-17T05:53:00,29.93
2016-10-17T06:53:00,29.96
2016-10-17T07:51:00,
2016-10-17T07:53:00,29.98
2016-10-17T08:53:00,30.01
2016-10-17T09:53:00,30.01
2016-10-17T10:53:00,30.01
2016-10-17T11:53:00,30.02
2016-10-17T12:53:00,30.01
2016-10-17T13:53:00,30.01
2016-10-17T14:53:00,30
2016-10-17T15:53:00,30
2016-10-17T16:53:00,29.99
2016-10-17T17:53:00,30.02
2016-10-17T18:53:00,30.04
2016-10-17T19:53:00,30.04
2016-10-17T20:53:00,30.05
2016-10-17T21:53:00,30.05
2016-10-17T22:53:00,30.03
2016-10-17T23:53:00,30.02
2016-10-17T23:59:00,
2016-10-18T00:53:00,30.03
2016-10-18T01:53:00,30.05
2016-10-18T02:53:00,30.05
2016-10-18T03:53:00,30.05
2016-10-18T04:53:00,30.07
2016-10-18T05:53:00,30.11
2016-10-18T06:53:00,30.14
2016-10-18T07:53:00,30.13
2016-10-18T08:53:00,30.14
2016-10-18T09:53:00,30.15
2016-10-18T10:53:00,30.13
2016-10-18T11:53:00,30.11
2016-10-18T12:53:00,30.11
2016-10-18T13:53:00,30.1
2016-10-18T14:53:00,30.13
2016-10-18T15:53:00,30.13
2016-10-18T16:53:00,30.16
2016-10-18T17:53:00,30.19
2016-10-18T18:53:00,30.22
2016-10-18T19:53:00,30.22
2016-10-18T20:53:00,30.25
2016-10-18T21:53:00,30.25
2016-10-18T22:53:00,30.25
2016-10-18T23:53:00,30.26
2016-10-18T23:59:00,
2016-10-19T00:53:00,30.27
2016-10-19T01:53:00,30.28
2016-10-19T02:53:00,30.28
2016-10-19T03:53:00,30.3
2016-10-19T04:53:00,30.33
2016-10-19T05:53:00,30.35
2016-10-19T06:53:00,30.36
2016-10-19T07:53:00,30.36
2016-10-19T08:53:00,30.35
2016-10-19T09:53:00,30.33
2016-10-19T10:53:00,30.32
2016-10-19T11:53:00,30.32
2016-10-19T12:53:00,30.3
2016-10-19T13:53:00,30.3
2016-10-19T14:53:00,30.3
2016-10-19T15:53:00,30.29
2016-10-19T16:53:00,30.32
2016-10-19T17:53:00,30.34
2016-10-19T18:53:00,30.36
2016-10-19T19:53:00,30.35
2016-10-19T20:53:00,30.34
2016-10-19T21:53:00,30.34
2016-10-19T22:53:00,30.33
2016-10-19T23:53:00,30.32
2016-10-19T23:59:00,
2016-10-20T00:53:00,30.31
2016-10-20T01:53:00,30.31
2016-10-20T02:53:00,30.3
2016-10-20T03:53:00,30.32
2016-10-20T04:53:00,30.33
2016-10-20T05:53:00,30.36
2016-10-20T06:53:00,30.35
2016-10-20T07:53:00,30.36
2016-10-20T08:53:00,30.32
2016-10-20T09:53:00,30.3
2016-10-20T10:53:00,30.27
2016-10-20T11:53:00,30.24
2016-10-20T12:53:00,30.21
2016-10-20T13:53:00,30.2
2016-10-20T14:53:00,30.2
2016-10-20T15:53:00,30.2
2016-10-20T16:53:00,30.22
2016-10-20T17:53:00,30.24
2016-10-20T18:53:00,30.24
2016-10-20T19:53:00,30.22
2016-10-20T20:53:00,30.21
2016-10-20T21:53:00,30.2
2016-10-20T22:53:00,30.18
2016-10-20T23:53:00,30.16
2016-10-20T23:59:00,
2016-10-21T00:53:00,30.14
2016-10-21T01:53:00,30.14
2016-10-21T02:53:00,30.12
2016-10-21T03:53:00,30.13
2016-10-21T04:53:00,30.13
2016-10-21T05:53:00,30.15
2016-10-21T06:53:00,30.17
2016-10-21T07:53:00,30.15
2016-10-21T08:53:00,30.11
2016-10-21T09:53:00,30.07
2016-10-21T10:53:00,30.06
2016-10-21T11:53:00,30.02
2016-10-21T12:53:00,30
2016-10-21T13:53:00,30
2016-10-21T14:53:00,30
2016-10-21T15:53:00,30
2016-10-21T16:53:00,30.01
2016-10-21T17:53:00,30.04
2016-10-21T18:53:00,30.06
2016-10-21T19:53:00,30.05
2016-10-21T20:53:00,30.03
2016-10-21T21:53:00,30.01
2016-10-21T22:53:00,29.99
2016-10-21T23:53:00,29.97
2016-10-21T23:59:00,
2016-10-22T00:53:00,29.97
2016-10-22T01:53:00,29.98
2016-10-22T02:53:00,29.98
2016-10-22T03:53:00,29.98
2016-10-22T04:53:00,29.99
2016-10-22T05:53:00,30.01
2016-10-22T06:53:00,30.01
2016-10-22T07:53:00,30.02
2016-10-22T08:53:00,29.96
2016-10-22T09:53:00,29.95
2016-10-22T10:53:00,29.95
2016-10-22T11:53:00,29.94
2016-10-22T12:53:00,29.93
2016-10-22T13:53:00,29.93
2016-10-22T14:53:00,29.93
2016-10-22T15:53:00,29.94
2016-10-22T16:53:00,29.96
2016-10-22T17:53:00,29.98
2016-10-22T18:53:00,30
2016-10-22T19:53:00,29.99
2016-10-22T20:53:00,29.96
2016-10-22T21:53:00,29.96
2016-10-22T22:53:00,29.96
2016-10-22T23:53:00,29.95
2016-10-22T23:59:00,
2016-10-23T00:53:00,29.96
2016-10-23T01:53:00,29.96
2016-10-23T02:53:00,29.96
2016-10-23T03:53:00,29.96
2016-10-23T04:53:00,29.99
2016-10-23T05:53:00,30.01
2016-10-23T06:53:00,30.03
2016-10-23T07:53:00,30.02
2016-10-23T08:53:00,29.99
2016-10-23T09:53:00,29.97
2016-10-23T10:53:00,29.96
2016-10-23T11:53:00,29.95
2016-10-23T12:53:00,29.92
2016-10-23T13:21:00,
2016-10-23T13:29:00,
2016-10-23T13:53:00,29.92
2016-10-23T14:53:00,29.91
2016-10-23T15:53:00,29.9
2016-10-23T16:53:00,29.93
2016-10-23T17:53:00,29.95
2016-10-23T18:53:00,29.95
2016-10-23T19:53:00,29.93
2016-10-23T20:53:00,29.91
2016-10-23T21:53:00,29.88
2016-10-23T22:53:00,29.86
2016-10-23T23:53:00,29.86
2016-10-23T23:59:00,
2016-10-24T00:53:00,29.85
2016-10-24T01:53:00,29.88
2016-10-24T02:53:00,29.85
2016-10-24T03:53:00,29.9
2016-10-24T04:53:00,29.88
2016-10-24T05:53:00,29.87
2016-10-24T06:53:00,29.88
2016-10-24T07:53:00,29.88
2016-10-24T08:53:00,29.87
2016-10-24T09:53:00,29.87
2016-10-24T10:53:00,29.88
2016-10-24T11:53:00,29.87
2016-10-24T12:53:00,29.87
2016-10-24T13:53:00,29.88
2016-10-24T14:53:00,29.88
2016-10-24T15:53:00,29.91
2016-10-24T16:53:00,29.9
2016-10-24T17:53:00,29.88
2016-10-24T18:53:00,29.9
2016-10-24T19:53:00,29.93
2016-10-24T20:53:00,29.94
2016-10-24T21:53:00,29.94
2016-10-24T22:53:00,29.95
2016-10-24T23:53:00,29.94
2016-10-24T23:59:00,
2016-10-25T00:53:00,29.96
2016-10-25T01:53:00,29.97
2016-10-25T02:53:00,29.99
2016-10-25T03:53:00,30
2016-10-25T04:53:00,30.01
2016-10-25T05:53:00,30.02
2016-10-25T06:53:00,30.02
2016-10-25T07:53:00,30.06
2016-10-25T08:53:00,30.08
2016-10-25T09:53:00,30.07
2016-10-25T10:53:00,
2016-10-25T11:53:00,
2016-10-25T12:53:00,30.08
2016-10-25T13:53:00,30.07
2016-10-25T14:53:00,30.06
2016-10-25T15:53:00,30.06
2016-10-25T16:53:00,30.07
2016-10-25T17:53:00,30.08
2016-10-25T18:53:00,30.1
2016-10-25T19:53:00,30.11
2016-10-25T20:53:00,30.11
2016-10-25T21:53:00,30.11
2016-10-25T22:53:00,
2016-10-25T23:53:00,
2016-10-25T23:59:00,
2016-10-26T00:53:00,30.11
2016-10-26T01:53:00,30.09
2016-10-26T02:53:00,30.07
2016-10-26T03:53:00,30.07
2016-10-26T04:53:00,30.07
2016-10-26T05:53:00,30.08
2016-10-26T06:53:00,30.09
2016-10-26T07:53:00,30.1
2016-10-26T08:53:00,30.08
2016-10-26T09:53:00,30.08
2016-10-26T10:53:00,30.09
2016-10-26T11:53:00,30.07
2016-10-26T12:53:00,30.06
2016-10-26T13:53:00,30.05
2016-10-26T14:53:00,30.05
2016-10-26T15:53:00,30.05
2016-10-26T16:53:00,30.08
2016-10-26T17:53:00,30.12
2016-10-26T18:53:00,30.12
2016-10-26T19:53:00,30.09
2016-10-26T20:53:00,30.07
2016-10-26T21:53:00,30.06
2016-10-26T22:53:00,30.05
2016-10-26T23:53:00,30.03
2016-10-26T23:59:00,
2016-10-27T00:53:00,30.01
2016-10-27T01:53:00,29.95
2016-10-27T02:53:00,29.93
2016-10-27T03:53:00,29.92
2016-10-27T04:53:00,29.95
2016-10-27T05:53:00,29.96
2016-10-27T06:53:00,29.93
2016-10-27T07:53:00,29.95
2016-10-27T08:53:00,29.96
2016-10-27T09:32:00,
2016-10-27T09:40:00,
2016-10-27T09:53:00,30
2016-10-27T10:45:00,
2016-10-27T10:51:00,
2016-10-27T10:53:00,30.09
2016-10-27T11:08:00,
2016-10-27T11:14:00,
2016-10-27T11:51:00,
2016-10-27T11:53:00,30.06
2016-10-27T12:01:00,
2016-10-27T12:16:00,
2016-10-27T12:27:00,
2016-10-27T12:35:00,
2016-10-27T12:53:00,29.99
2016-10-27T13:07:00,
2016-10-27T13:14:00,
2016-10-27T13:21:00,
2016-10-27T13:53:00,29.93
2016-10-27T14:05:00,
2016-10-27T14:13:00,
2016-10-27T14:23:00,
2016-10-27T14:30:00,
2016-10-27T14:46:00,
2016-10-27T14:53:00,29.91
2016-10-27T15:53:00,29.89
2016-10-27T16:38:00,
2016-10-27T16:46:00,
2016-10-27T16:51:00,
2016-10-27T16:53:00,29.9
2016-10-27T17:02:00,
2016-10-27T17:41:00,
2016-10-27T17:50:00,
2016-10-27T17:53:00,29.88
2016-10-27T18:27:00,
2016-10-27T18:46:00,
2016-10-27T18:53:00,29.89
2016-10-27T19:46:00,
2016-10-27T19:51:00,
2016-10-27T19:53:00,29.89
2016-10-27T20:02:00,
2016-10-27T20:25:00,
2016-10-27T20:50:00,
2016-10-27T20:53:00,29.93
2016-10-27T21:17:00,
2016-10-27T21:53:00,29.93
2016-10-27T22:53:00,29.93
2016-10-27T23:53:00,29.92
2016-10-27T23:59:00,
2016-10-28T00:53:00,29.9
2016-10-28T01:53:00,29.89
2016-10-28T02:53:00,29.87
2016-10-28T03:53:00,29.87
2016-10-28T04:53:00,29.86
2016-10-28T05:53:00,29.86
2016-10-28T06:30:00,
2016-10-28T06:53:00,29.84
2016-10-28T07:53:00,29.84
2016-10-28T08:45:00,
2016-10-28T08:53:00,29.85
2016-10-28T08:55:00,
2016-10-28T09:24:00,
2016-10-28T09:53:00,29.85
2016-10-28T10:53:00,29.84
2016-10-28T11:07:00,
2016-10-28T11:24:00,
2016-10-28T11:53:00,29.86
2016-10-28T12:53:00,29.85
2016-10-28T13:53:00,29.86
2016-10-28T14:53:00,29.88
2016-10-28T15:53:00,29.9
2016-10-28T16:26:00,
2016-10-28T16:53:00,29.91
2016-10-28T17:07:00,
2016-10-28T17:44:00,
2016-10-28T17:53:00,29.94
2016-10-28T18:37:00,
2016-10-28T18:53:00,29.96
2016-10-28T19:50:00,
2016-10-28T19:51:00,
2016-10-28T19:53:00,29.97
2016-10-28T20:03:00,
2016-10-28T20:53:00,29.96
2016-10-28T21:53:00,29.98
2016-10-28T22:53:00,29.98
2016-10-28T23:53:00,29.97
2016-10-28T23:59:00,
2016-10-29T00:53:00,29.96
2016-10-29T01:53:00,29.97
2016-10-29T02:53:00,29.98
2016-10-29T03:53:00,29.96
2016-10-29T04:53:00,29.96
2016-10-29T05:53:00,29.96
2016-10-29T06:53:00,29.97
2016-10-29T07:53:00,29.98
2016-10-29T08:53:00,29.96
2016-10-29T09:53:00,29.95
2016-10-29T10:53:00,29.92
2016-10-29T11:53:00,29.9
2016-10-29T12:53:00,29.89
2016-10-29T13:53:00,29.89
2016-10-29T14:53:00,29.91
2016-10-29T15:53:00,29.91
2016-10-29T16:53:00,29.93
2016-10-29T17:53:00,29.94
2016-10-29T18:53:00,29.93
2016-10-29T19:53:00,29.92
2016-10-29T20:53:00,29.89
2016-10-29T21:53:00,29.88
2016-10-29T22:53:00,29.86
2016-10-29T23:53:00,29.84
2016-10-29T23:59:00,
2016-10-30T00:53:00,29.82
2016-10-30T01:53:00,29.83
2016-10-30T02:53:00,29.81
2016-10-30T03:53:00,29.81
2016-10-30T04:53:00,29.81
2016-10-30T05:53:00,29.78
2016-10-30T06:53:00,29.78
2016-10-30T07:53:00,29.76
2016-10-30T08:51:00,
2016-10-30T08:53:00,29.74
2016-10-30T09:05:00,
2016-10-30T09:18:00,
2016-10-30T09:27:00,
2016-10-30T09:53:00,29.72
2016-10-30T10:07:00,
2016-10-30T10:17:00,
2016-10-30T10:22:00,
2016-10-30T10:43:00,
2016-10-30T10:51:00,
2016-10-30T10:53:00,29.75
2016-10-30T11:00:00,
2016-10-30T11:10:00,
2016-10-30T11:27:00,
2016-10-30T11:41:00,
2016-10-30T11:53:00,29.72
2016-10-30T12:39:00,
2016-10-30T12:49:00,
2016-10-30T12:53:00,29.74
2016-10-30T13:38:00,
2016-10-30T13:51:00,
2016-10-30T13:53:00,29.82
2016-10-30T14:01:00,
2016-10-30T14:30:00,
2016-10-30T14:36:00,
2016-10-30T14:40:00,
2016-10-30T14:45:00,
2016-10-30T14:51:00,
2016-10-30T14:53:00,29.82
2016-10-30T15:02:00,
2016-10-30T15:38:00,
2016-10-30T15:53:00,29.83
2016-10-30T16:03:00,
2016-10-30T16:11:00,
2016-10-30T16:51:00,
2016-10-30T16:53:00,29.9
2016-10-30T17:03:00,
2016-10-30T17:11:00,
2016-10-30T17:33:00,
2016-10-30T17:46:00,
2016-10-30T17:53:00,29.89
2016-10-30T18:05:00,
2016-10-30T18:22:00,
2016-10-30T18:27:00,
2016-10-30T18:39:00,
2016-10-30T18:53:00,29.91
2016-10-30T19:11:00,
2016-10-30T19:22:00,
2016-10-30T19:51:00,
2016-10-30T19:53:00,29.89
2016-10-30T20:53:00,29.93
2016-10-30T21:35:00,
2016-10-30T21:53:00,29.95
2016-10-30T22:09:00,
2016-10-30T22:53:00,29.97
2016-10-30T23:51:00,
2016-10-30T23:53:00,29.98
2016-10-30T23:59:00,
2016-10-31T00:42:00,
2016-10-31T00:53:00,30
2016-10-31T01:53:00,30.02
2016-10-31T02:05:00,
2016-10-31T02:53:00,30.01
2016-10-31T03:53:00,30.01
2016-10-31T04:53:00,30.02
2016-10-31T05:53:00,30.03
2016-10-31T06:53:00,30.04
2016-10-31T07:53:00,30.05
2016-10-31T08:53:00,30.03
2016-10-31T09:53:00,30.03
2016-10-31T10:53:00,30.01
2016-10-31T11:53:00,29.99
2016-10-31T12:53:00,29.96
2016-10-31T13:53:00,29.9
2016-10-31T14:53:00,29.91
2016-10-31T15:53:00,29.91
2016-10-31T16:53:00,29.91
2016-10-31T17:53:00,29.9
2016-10-31T18:53:00,29.92
2016-10-31T19:53:00,29.93
2016-10-31T20:53:00,29.89
2016-10-31T21:53:00,29.85
2016-10-31T22:53:00,29.84
2016-10-31T23:51:00,
2016-10-31T23:53:00,29.84
2016-10-31T23:59:00,
2016-10-31T23:59:00,
2016-11-01T00:15:00,
2016-11-01T00:43:00,
2016-11-01T00:53:00,29.87
2016-11-01T01:40:00,
2016-11-01T01:53:00,29.86
2016-11-01T02:25:00,
2016-11-01T02:33:00,
2016-11-01T02:53:00,29.86
2016-11-01T03:07:00,
2016-11-01T03:51:00,
2016-11-01T03:53:00,29.88
2016-11-01T04:37:00,
2016-11-01T04:51:00,
2016-11-01T04:53:00,29.92
2016-11-01T05:03:00,
2016-11-01T05:11:00,
2016-11-01T05:30:00,
2016-11-01T05:38:00,
2016-11-01T05:48:00,
2016-11-01T05:53:00,29.94
2016-11-01T06:01:00,
2016-11-01T06:08:00,
2016-11-01T06:19:00,
2016-11-01T06:26:00,
2016-11-01T06:32:00,
2016-11-01T06:39:00,
2016-11-01T06:43:00,
2016-11-01T06:53:00,29.97
2016-11-01T07:06:00,
2016-11-01T07:14:00,
2016-11-01T07:19:00,
2016-11-01T07:29:00,
2016-11-01T07:49:00,
2016-11-01T07:53:00,30
2016-11-01T07:59:00,
2016-11-01T08:18:00,
2016-11-01T08:53:00,30.01
2016-11-01T09:53:00,30.01
2016-11-01T10:53:00,30.03
2016-11-01T11:53:00,30.03
2016-11-01T12:53:00,30.02
2016-11-01T13:53:00,30.03
2016-11-01T14:53:00,30.03
2016-11-01T15:53:00,30.07
2016-11-01T16:53:00,30.11
2016-11-01T17:53:00,30.14
2016-11-01T18:53:00,30.18
2016-11-01T19:53:00,30.21
2016-11-01T20:53:00,30.22
2016-11-01T21:53:00,30.24
2016-11-01T22:53:00,30.22
2016-11-01T23:53:00,30.22
2016-11-01T23:59:00,
2016-11-02T00:53:00,30.22
2016-11-02T01:53:00,30.21
2016-11-02T02:53:00,30.21
2016-11-02T03:53:00,30.22
2016-11-02T04:53:00,30.25
2016-11-02T05:53:00,30.27
2016-11-02T06:53:00,30.29
2016-11-02T07:53:00,30.29
2016-11-02T08:53:00,30.29
2016-11-02T09:53:00,30.26
2016-11-02T10:53:00,30.24
2016-11-02T11:53:00,30.23
2016-11-02T12:53:00,30.22
2016-11-02T13:53:00,30.22
2016-11-02T14:53:00,30.21
2016-11-02T15:53:00,30.24
2016-11-02T16:53:00,30.27
2016-11-02T17:53:00,30.3
2016-11-02T18:53:00,30.34
2016-11-02T19:53:00,30.35
2016-11-02T20:53:00,30.35
2016-11-02T21:53:00,30.33
2016-11-02T22:53:00,30.32
2016-11-02T23:53:00,30.3
2016-11-02T23:59:00,
2016-11-03T00:53:00,30.3
2016-11-03T01:53:00,30.29
2016-11-03T02:53:00,30.28
2016-11-03T03:53:00,30.3
2016-11-03T04:53:00,30.33
2016-11-03T05:53:00,30.35
2016-11-03T06:53:00,30.39
2016-11-03T07:53:00,30.39
2016-11-03T08:53:00,30.37
2016-11-03T09:53:00,30.34
2016-11-03T10:53:00,30.32
2016-11-03T11:53:00,30.28
2016-11-03T12:53:00,30.26
2016-11-03T13:53:00,30.24
2016-11-03T14:53:00,30.23
2016-11-03T15:53:00,30.25
2016-11-03T16:53:00,30.27
2016-11-03T17:53:00,30.29
2016-11-03T18:53:00,30.31
2016-11-03T19:53:00,30.3
2016-11-03T20:53:00,30.31
2016-11-03T21:53:00,30.28
2016-11-03T22:53:00,30.27
2016-11-03T23:53:00,30.27
2016-11-03T23:59:00,
2016-11-04T00:53:00,30.27
2016-11-04T01:53:00,30.28
2016-11-04T02:53:00,30.28
2016-11-04T03:53:00,30.3
2016-11-04T04:53:00,30.32
2016-11-04T05:53:00,30.33
2016-11-04T06:53:00,30.36
2016-11-04T07:53:00,30.37
2016-11-04T08:53:00,30.35
2016-11-04T09:53:00,30.31
2016-11-04T10:53:00,30.3
2016-11-04T11:53:00,30.28
2016-11-04T12:53:00,30.25
2016-11-04T13:53:00,30.23
2016-11-04T14:53:00,30.24
2016-11-04T15:53:00,30.25
2016-11-04T16:53:00,30.27
2016-11-04T17:53:00,30.31
2016-11-04T18:53:00,30.32
2016-11-04T19:53:00,30.33
2016-11-04T20:53:00,30.31
2016-11-04T21:53:00,30.28
2016-11-04T22:53:00,30.26
2016-11-04T23:53:00,30.27
2016-11-04T23:59:00,
2016-11-05T00:53:00,30.26
2016-11-05T01:53:00,30.24
2016-11-05T02:53:00,30.22
2016-11-05T03:53:00,30.24
2016-11-05T04:53:00,30.27
2016-11-05T05:53:00,30.27
2016-11-05T06:53:00,30.27
2016-11-05T07:53:00,30.28
2016-11-05T08:53:00,30.25
2016-11-05T09:53:00,30.21
2016-11-05T10:53:00,30.16
2016-11-05T11:53:00,30.12
2016-11-05T12:53:00,30.1
2016-11-05T13:53:00,30.09
2016-11-05T14:53:00,30.09
2016-11-05T15:53:00,30.09
2016-11-05T16:53:00,30.11
2016-11-05T17:53:00,30.11
2016-11-05T18:53:00,30.12
2016-11-05T19:53:00,30.13
2016-11-05T20:53:00,30.11
2016-11-05T21:53:00,30.09
2016-11-05T22:53:00,30.06
2016-11-05T23:53:00,30.02
2016-11-05T23:59:00,
2016-11-06T00:53:00,30.01
2016-11-06T01:53:00,30.01
2016-11-06T02:53:00,30.01
2016-11-06T03:53:00,30.02
2016-11-06T04:53:00,30.07
2016-11-06T05:53:00,30.07
2016-11-06T06:53:00,30.08
2016-11-06T07:53:00,30.09
2016-11-06T08:53:00,30.09
2016-11-06T09:53:00,30.09
2016-11-06T10:53:00,30.07
2016-11-06T11:53:00,30.08
2016-11-06T12:53:00,30.07
2016-11-06T13:53:00,30.09
2016-11-06T14:53:00,30.09
2016-11-06T15:53:00,30.11
2016-11-06T16:53:00,30.14
2016-11-06T17:53:00,30.13
2016-11-06T18:53:00,30.15
2016-11-06T19:53:00,30.16
2016-11-06T20:53:00,30.14
2016-11-06T21:53:00,30.16
2016-11-06T22:53:00,30.14
2016-11-06T23:53:00,30.16
2016-11-06T23:59:00,
2016-11-07T00:53:00,30.18
2016-11-07T01:53:00,30.19
2016-11-07T02:53:00,30.2
2016-11-07T03:53:00,30.2
2016-11-07T04:53:00,30.24
2016-11-07T05:53:00,30.26
2016-11-07T06:53:00,30.28
2016-11-07T07:53:00,30.28
2016-11-07T08:53:00,30.26
2016-11-07T09:53:00,30.25
2016-11-07T10:53:00,30.21
2016-11-07T11:53:00,30.21
2016-11-07T12:53:00,30.2
2016-11-07T13:53:00,30.19
2016-11-07T14:53:00,30.19
2016-11-07T15:53:00,30.22
2016-11-07T16:53:00,30.25
2016-11-07T17:53:00,30.28
2016-11-07T18:53:00,30.32
2016-11-07T19:53:00,30.32
2016-11-07T20:53:00,30.31
2016-11-07T21:53:00,30.29
2016-11-07T22:53:00,30.29
2016-11-07T23:53:00,30.3
2016-11-07T23:59:00,
2016-11-08T00:53:00,30.31
2016-11-08T01:53:00,30.3
2016-11-08T02:53:00,30.29
2016-11-08T03:53:00,30.31
2016-11-08T04:53:00,30.34
2016-11-08T05:53:00,30.36
2016-11-08T06:53:00,30.37
2016-11-08T07:53:00,30.38
2016-11-08T08:53:00,30.36
2016-11-08T09:53:00,30.33
2016-11-08T10:53:00,30.31
2016-11-08T11:53:00,30.28
2016-11-08T12:53:00,30.26
2016-11-08T13:53:00,30.25
2016-11-08T14:53:00,30.24
2016-11-08T15:53:00,30.27
2016-11-08T16:53:00,30.3
2016-11-08T17:53:00,30.32
2016-11-08T18:53:00,30.34
2016-11-08T19:53:00,30.34
2016-11-08T20:53:00,30.33
2016-11-08T21:53:00,30.31
2016-11-08T22:53:00,30.3
2016-11-08T23:53:00,30.29
2016-11-08T23:59:00,
2016-11-09T00:53:00,30.28
2016-11-09T01:53:00,30.28
2016-11-09T02:53:00,30.28
2016-11-09T03:53:00,30.3
2016-11-09T04:53:00,30.31
2016-11-09T05:53:00,30.32
2016-11-09T06:53:00,30.35
2016-11-09T07:53:00,30.35
2016-11-09T08:53:00,30.33
2016-11-09T09:53:00,30.3
2016-11-09T10:53:00,30.28
2016-11-09T11:53:00,30.25
2016-11-09T12:53:00,30.22
2016-11-09T13:53:00,30.21
2016-11-09T14:53:00,30.22
2016-11-09T15:53:00,30.23
2016-11-09T16:53:00,30.25
2016-11-09T17:53:00,30.27
2016-11-09T18:53:00,30.29
2016-11-09T19:53:00,30.29
2016-11-09T20:53:00,30.28
2016-11-09T21:53:00,30.26
2016-11-09T22:53:00,30.25
2016-11-09T23:53:00,30.23
2016-11-09T23:59:00,
2016-11-10T00:53:00,30.22
2016-11-10T01:53:00,30.24
2016-11-10T02:53:00,30.23
2016-11-10T03:53:00,30.26
2016-11-10T04:53:00,30.29
2016-11-10T05:53:00,30.3
2016-11-10T06:53:00,30.33
2016-11-10T07:53:00,30.35
2016-11-10T08:53:00,30.32
2016-11-10T09:53:00,30.28
2016-11-10T10:53:00,30.26
2016-11-10T11:53:00,30.22
